,testing_strategy,noise_level,mean_score,std_dev,n_reps,se,ci_lower,ci_upper
91,7_JaxFiveStateAgent,0.05,0.17382222222222224,0.0192878775976576,5.0,0.008625801090011546,0.14987315900744985,0.19777128543699463
92,7_JaxFiveStateAgent,0.1,0.15625555555555554,0.015838576130042775,5.0,0.007083226578716239,0.13658936579207187,0.1759217453190392
93,7_JaxFiveStateAgent,0.15,0.13655555555555557,0.005255508573903224,5.0,0.0023503348855161174,0.13002997976708872,0.14308113134402242
94,7_JaxFiveStateAgent,0.2,0.12012222222222221,0.002600273015105613,5.0,0.0011628774443668975,0.11689355683386482,0.12335088761057961
95,7_JaxFiveStateAgent,0.25,0.10896666666666666,0.009426011423609916,5.0,0.004215440459976267,0.0972627276353128,0.12067060569802052
96,7_JaxFiveStateAgent,0.3,0.10133333333333334,0.003478993397770163,5.0,0.0015558531461374097,0.09701359248133354,0.10565307418533315
97,7_JaxFiveStateAgent,0.35,0.09496666666666667,0.0020266739765950064,5.0,0.0009063561559792503,0.09245021855383219,0.09748311477950115
98,7_JaxFiveStateAgent,0.4,0.09016666666666666,0.002708297720563579,5.0,0.0012111875612975786,0.08680387089062554,0.09352946244270778
99,7_JaxFiveStateAgent,0.45,0.08674444444444443,0.0012009512690435327,5.0,0.0005370817350491956,0.08525326649007595,0.08823562239881291
100,8_JaxFiveStateAgentDecay,0.0,0.2041,0.030599170891696698,5.0,0.013684365233793334,0.16610611112889556,0.24209388887110445
101,8_JaxFiveStateAgentDecay,0.05,0.1683222222222222,0.01903130137690971,5.0,0.00851105671581109,0.14469174046354766,0.19195270398089676
102,8_JaxFiveStateAgentDecay,0.1,0.1519333333333333,0.014526550829854473,5.0,0.006496471026832116,0.13389623814982596,0.16997042851684066
103,8_JaxFiveStateAgentDecay,0.15,0.13308888888888887,0.005806100452897435,5.0,0.002596567059374196,0.12587966298657155,0.14029811479120619
104,8_JaxFiveStateAgentDecay,0.2,0.11605555555555555,0.0027799991118215095,5.0,0.0012432533982843867,0.11260373074336834,0.11950738036774276
105,8_JaxFiveStateAgentDecay,0.25,0.10755555555555556,0.008989448547335101,5.0,0.004020203606415604,0.09639368093062442,0.1187174301804867
106,8_JaxFiveStateAgentDecay,0.3,0.10058888888888888,0.004539368259739544,5.0,0.0020300672007365086,0.09495251874618141,0.10622525903159635
107,8_JaxFiveStateAgentDecay,0.35,0.09447777777777779,0.002477242094560345,5.0,0.0011078563440321786,0.09140187545412731,0.09755368010142826
108,8_JaxFiveStateAgentDecay,0.4,0.08987777777777776,0.0032445110343242577,5.0,0.0014509894452994386,0.08584918523468246,0.09390637032087307
109,8_JaxFiveStateAgentDecay,0.45,0.08711111111111111,0.001158702978589686,5.0,0.0005181877251716042,0.08567239133798484,0.08854983088423739
110,9_JaxFiveStateAgentNoisy,0.0,0.2257111111111111,0.014167396495361815,5.0,0.00633585232556426,0.20811996493454213,0.2433022572876801
111,9_JaxFiveStateAgentNoisy,0.05,0.17625555555555555,0.011603306787078486,5.0,0.0051891565479384345,0.1618481472579268,0.19066296385318432
112,9_JaxFiveStateAgentNoisy,0.1,0.1392,0.011116706924242726,5.0,0.004971542473709868,0.12539678523358527,0.1530032147664147
113,9_JaxFiveStateAgentNoisy,0.15,0.11706666666666668,0.00866331844155305,5.0,0.003874353789208032,0.10630973605281549,0.12782359728051787
114,9_JaxFiveStateAgentNoisy,0.2,0.09866666666666667,0.005591964031393184,5.0,0.0025008023403857854,0.09172332624963535,0.10561000708369798
115,9_JaxFiveStateAgentNoisy,0.25,0.092,0.005173531878587918,5.0,0.0023136737928569546,0.08557621172279788,0.09842378827720212
116,9_JaxFiveStateAgentNoisy,0.3,0.0869111111111111,0.0025278083026239917,5.0,0.001130470239751121,0.08377242254738232,0.09004979967483989
117,9_JaxFiveStateAgentNoisy,0.35,0.08433333333333333,0.0020461496511892095,5.0,0.0009150659424393111,0.08179270297651449,0.08687396369015217
118,9_JaxFiveStateAgentNoisy,0.4,0.082,0.0037955057894213354,5.0,0.0016974017908280216,0.07728725710630156,0.08671274289369844
119,9_JaxFiveStateAgentNoisy,0.45,0.08288888888888889,0.0037546267753562667,5.0,0.0016791201399674889,0.07822690399523712,0.08755087378254066
